Shipment Date,Matching Fields,Consignee,Consignee_Clean,Consignee Full Address,Consignee_Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper_Clean,Shipper Full Address,Shipper_Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,Notify_Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg)
2018-07-18,HS Code (4-digit),Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,"Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil","Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil",,,,https://panjiva.com/Fabrica-De-Papel-E-Papelao-Nossa-Senhora-Da-Penha-SA/48500061,Manufacturer,Kimberly Clark Group,Kimberly Clark Group,Mexico,Mexico,,+52 55 5282 7300,,https://panjiva.com/Kimberly-Clark-Group/31739319,,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,47071000,"OCC#11 CORRUGATEDCARDBOARD DEVICES , WASTE",14,166052.99
2018-07-18,HS Code (4-digit),Sopasta Sa Ind E Com,Sopasta Sa Ind E Com,"R. Rio Bonito, 218 - Frei Rogério, Tangará - SC, 89642-000, Brazil","R. Rio Bonito, 218 - Frei Rogério, Tangará - SC, 89642-000, Brazil",,,,https://panjiva.com/Sopasta-SA-Ind-E-Com/48499638,Manufacturer,Kimberly Clark Group,Kimberly Clark Group,Mexico,Mexico,,+52 55 5282 7300,,https://panjiva.com/Kimberly-Clark-Group/31739319,,SOPASTA SA IND E COM,SOPASTA SA IND E COM,47071000,"OCC#12 CORRUGATEDCARDBOARD DEVICES , WASTE (APARAS,DESPERDICIOS DE PAPELAO CORRUGADO",10,125465
2018-07-18,HS Code (4-digit),Celulose Irani Sociedade Anonima,Celulose Irani Sociedade Anonima,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Celulose-Irani-Sociedade-Anonima/48500071,,Kimberly Clark Group,Kimberly Clark Group,Mexico,Mexico,,+52 55 5282 7300,,https://panjiva.com/Kimberly-Clark-Group/31739319,,BRASIL MUNDI IMP EXP LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,"11 CORRUGATEDCARDBOARD DEVICES,WASTE (APARAS,DESPERDICIOS DE PAPELAO CORRUGADO 11 CORRUGATEDCARDBOARD DEVICES,WASTE APARAS,DESPERDICIOS DE PAPELAO CORRUGADO 11 CORRUGATEDCARDBOARD DEVICES,WASTE APARAS,DESPERDICIOS DE PAPELAO CORRUGADO OCC 11 CORRUGATEDCARDBOARD DEVICES,WASTE (APARAS,DESPERDICIOS DE PAPELAO CORRUGADO 11 CORRUGATEDCARDBOARD DEVICES,WASTE",16,201597
2018-07-16,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr. Meyer's Sohn North America Llc,Fr. Meyer's Sohn North America Llc,"1451 Quail St, Newport Beach, CA 92660, USA","1451 Quail St, Newport Beach, CA 92660, USA",telucy.vargas@fms-logistics.com,+1 610 396 9550,,https://panjiva.com/Fr-Meyer-s-Sohn-North-America-Llc/1460946,"Manufacturer, Logistics",FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,169 BL WASTE PAPER,10,123966
2018-07-16,HS Code (4-digit),Empresa Jornalistica Planalto Medio Ltda,Empresa Jornalistica Planalto Medio Ltda,"Avenida Presidente Vargas, 892 - Centro, Cruz Alta - RS, Brazil","Avenida Presidente Vargas, 892 - Centro, Cruz Alta - RS, Brazil",,,,https://panjiva.com/Empresa-Jornalistica-Planalto-Medio-Ltda/36034628,,Central National Gottesman Inc.,Central National Gottesman Inc.,"3 Manhattanville Rd, Purchase, NY 10577, USA","3 Manhattanville Rd, Purchase, NY 10577, USA",kscocozza@cng-inc.com,+1 914 696 9000,,https://panjiva.com/Central-National-Gottesman-Inc/1041068,Manufacturer,EMPRESA JORNALISTICA PLANALTO MEDIO LTDA,EMPRESA JORNALISTICA PLANALTO MEDIO LTDA,47079000,DESPERDICIOS E APARAS DE PAPEL NAOSELECIONADOS,4,47083
2018-07-07,HS Code (4-digit),Inpa Industria De Embalagens Santana Sa,Inpa Industria De Embalagens Santana Sa,"R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil","R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil",,,,https://panjiva.com/Inpa-Industria-De-Embalagens-Santana-SA/36042046,Manufacturer,Smurfit Kappa Group,Smurfit Kappa Group,"Calle Anibal de Espinosa 366, Santo Domingo 10410, Dominican Republic","Calle Anibal de Espinosa 366, Santo Domingo 10410, Dominican Republic",,,,https://panjiva.com/Smurfit-Kappa-Group/48505120,,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,47071000,WASTE PAPER,18,200760
2018-07-01,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,Netherlands,Netherlands,,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/36069695,Logistics,FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,207 BAL WASTE PAPER,10,126018
2018-07-01,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,Netherlands,Netherlands,,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/36069695,Logistics,FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,291 BAL WASTE PAPER,20,241810
2018-06-25,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,Netherlands,Netherlands,,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/36069695,Logistics,FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,194 PACKAGES WASTE PAPER,10,114051
2018-06-24,HS Code (4-digit),Inpa Industria De Embalagens Santana Sa,Inpa Industria De Embalagens Santana Sa,"R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil","R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil",,,,https://panjiva.com/Inpa-Industria-De-Embalagens-Santana-SA/36042046,Manufacturer,Smurfitsa Facca,Smurfitsa Facca,Germany,Germany,,,,https://panjiva.com/Smurfitsa-Facca/36069818,,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,47071000,WASTE PAPER,20,222250
2018-06-18,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS,16,197904.01
2018-06-18,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,Netherlands,Netherlands,,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/36069695,Logistics,FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,383 BAL WASTE PAPER,22,264155
2018-06-18,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER,4,49478
2018-06-18,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER NEWS#9,8,98875
2018-06-11,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,Netherlands,Netherlands,,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/36069695,Logistics,FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,207 BL WASTE PAPER,10,119232
2018-06-11,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,Netherlands,Netherlands,,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/36069695,Logistics,FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47072000,138 BAL WASTE PAPER,8,98374
2018-06-10,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,ESTR DAS PITAS 431 SALA 1 APARECIDINHA - SOROCABA - SP - 18013000,ESTR DAS PITAS 431 SALA 1 APARECIDINHA - SOROCABA - SP - 18013000,,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/41811605,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9,4,49723
2018-05-29,HS Code (4-digit),Inpa Industria De Embalagens Santana Sa,Inpa Industria De Embalagens Santana Sa,"R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil","R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil",,,,https://panjiva.com/Inpa-Industria-De-Embalagens-Santana-SA/36042046,Manufacturer,Smurfitsa Facca,Smurfitsa Facca,Germany,Germany,,,,https://panjiva.com/Smurfitsa-Facca/36069818,,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,47071000,WASTE PAPER,10,102140
2018-05-29,HS Code (4-digit),Inpa Industria De Embalagens Santana Sa,Inpa Industria De Embalagens Santana Sa,"R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil","R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil",,,,https://panjiva.com/Inpa-Industria-De-Embalagens-Santana-SA/36042046,Manufacturer,Smurfitsa Facca,Smurfitsa Facca,Germany,Germany,,,,https://panjiva.com/Smurfitsa-Facca/36069818,,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,INPA INDUSTRIA DE EMBALAGENS SANTANA SA,47071000,WASTE PAPER,18,194730
2018-05-14,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,ESTR DAS PITAS 431 SALA 1 APARECIDINHA - SOROCABA - SP - 18013000,ESTR DAS PITAS 431 SALA 1 APARECIDINHA - SOROCABA - SP - 18013000,,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/41811605,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#,10,124385
2018-04-30,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#,12,145593
2018-04-23,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9-,14,171954
2018-04-16,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9,10,125184
2018-03-27,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9,10,123111
2018-03-23,HS Code (4-digit),Embras Instrumentacao Ltda,Embras Instrumentacao Ltda,"R. Rafael Sampaio Vidal, 77 - Barcelona, São Caetano do Sul - SP, 09550-170, Brazil","R. Rafael Sampaio Vidal, 77 - Barcelona, São Caetano do Sul - SP, 09550-170, Brazil",,,,https://panjiva.com/Embras-Instrumentacao-Ltda/46608424,,"Mate Riches Co., Ltd.","Mate Riches Co., Ltd.","No. 96, Minquan 1st Road, Lingya District, Kaohsiung City, Taiwan 802","No. 96, Minquan 1st Road, Lingya District, Kaohsiung City, Taiwan 802",,,,https://panjiva.com/Mate-Riches-Co-Ltd/46735746,,EMBRAS INSTRUMENTACAO LTDA,EMBRAS INSTRUMENTACAO LTDA,47071000,PLASTIC SCRAP PEFILM 99,10,94590
2018-03-19,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,ESTR DAS PITAS 431 SALA 1 APARECIDINHA - SOROCABA - SP - 18013000,ESTR DAS PITAS 431 SALA 1 APARECIDINHA - SOROCABA - SP - 18013000,,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/41811605,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9,10,124238
2018-03-07,HS Code (4-digit),Dhl Global Forwarding,Dhl Global Forwarding,R CARNEIRO LOBO 468 CONJ 301 A 305 E 401 A 405 AGUA VERDE - CURITIBA - PR - 80240240,R CARNEIRO LOBO 468 CONJ 301 A 305 E 401 A 405 AGUA VERDE - CURITIBA - PR - 80240240,,,,https://panjiva.com/Dhl-Global-Forwarding/39718923,Logistics,Dhl Global Forwarding,Dhl Global Forwarding,"Yeongdeungpo-gu, Seoul, South Korea","Yeongdeungpo-gu, Seoul, South Korea",,,,https://panjiva.com/Dhl-Global-Forwarding/87842425,Logistics,DHL GLOBAL FORWARDING,DHL GLOBAL FORWARDING,47079000,DESPERDICIO DE PAPEL RECICLADO,4,47595
2018-02-19,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER,8,96308
2018-02-15,HS Code (4-digit),Infacom Comercio Importacao E Exportacao De Papeis Ltda,Infacom Comercio Importacao E Exportacao De Papeis Ltda,"Rua Dr. João Augusto de Assunção, 191 - Jardim Jaú (Zona Leste), São Paulo - SP, Brazil","Rua Dr. João Augusto de Assunção, 191 - Jardim Jaú (Zona Leste), São Paulo - SP, Brazil",,,,https://panjiva.com/Infacom-Comercio-Importacao-E-Exportacao-De-Papeis-Ltda/39583806,Trading Company,Jujo Thermal Ltd.,Jujo Thermal Ltd.,Finland,Finland,,,,https://panjiva.com/Jujo-Thermal-Ltd/44923974,,INFACOM COMERCIO IMPORTACAO E EXPORTACAO DE PAPEIS LTDA,INFACOM COMERCIO IMPORTACAO E EXPORTACAO DE PAPEIS LTDA,47079000,"ONE 40´ X 8´ X 9´6"" HIGH CUBE SLAC 92 PACKAGES ) C1S PAPER BY-PRODUCT",4,51600
2018-02-12,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER NEWS,12,148815.99
2018-01-31,HS Code (4-digit),Fr Meyers Sohn Forwarding Group,Fr Meyers Sohn Forwarding Group,"Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil","Condomínio Edifício Apolo II - R. Luís Coelho, 223 - Cerqueira César, São Paulo - SP, 01309-001, Brazil",,,,https://panjiva.com/Fr-Meyers-Sohn-Forwarding-Group/44256672,Logistics,Fr. Meyer's Sohn North America Llc,Fr. Meyer's Sohn North America Llc,"1451 Quail St, Newport Beach, CA 92660, USA","1451 Quail St, Newport Beach, CA 92660, USA",telucy.vargas@fms-logistics.com,+1 610 396 9550,,https://panjiva.com/Fr-Meyer-s-Sohn-North-America-Llc/1460946,"Manufacturer, Logistics",FR MEYERS SOHN FORWARDING GROUP,FR MEYERS SOHN FORWARDING GROUP,47079000,WASTEPAPER - MIXPAPER,10,122244
2018-01-19,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ricova International Inc.,Ricova International Inc.,"Panama City, Panama","Panama City, Panama",,,,https://panjiva.com/Ricova-International-Inc/46487633,,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER NEWS,4,41500
2018-01-15,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS,10,122657
2018-01-08,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS,16,197912.99
2018-01-02,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9,10,124304
2018-01-02,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9,6,74916
2018-01-01,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil","Estrada das Pitas, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/36032202,Manufacturer,Ekman Recycling,Ekman Recycling,United States,United States,,,,https://panjiva.com/Ekman-Recycling/29824844,Trading Company,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,WASTE PAPER-NEWS#9-,4,50122
